text,aspect,label
"Small enough to use on a long flight, Light enough to carry through airports and powerful enough to replace my desktop while on long business trips.",carry,positive
iPhotos is an excellent program for storing and organizing photos.,iPhotos,positive
"Besides the great look, it is a great machine.",look,positive
I've been impressed with the battery life and the performance for such a small amount of memory.,memory,negative
"BEST BUY - 5 STARS + + + (sales, service, respect for old men who aren't familiar with the technology) DELL COMPUTERS - 3 stars DELL SUPPORT - owes a me a couple",service,positive
"The system constantly overheats, the battery life is too short, the case is coming apart, and my core applications that I use every day in my work as a graphic artist run poorly.",battery life,negative
"The computer runs very fast with no problems and the iLife software that comes with it (iPhoto, iMovie, iWeb, iTunes, GarageBand) is all very helpful as well.",runs,positive
"Of course, for a student, weight is always an issue.",weight,neutral
in 5 months the connect quality got worse and worse.,connect quality,negative
"When you look at the specs on Apple products in comparison to a Dell or a HP, yes they do seem to offer less for a higher cost.",cost,negative
It's even easy to hook up to other wireless networks.,hook up to other wireless networks,positive
"I love the size, keyboard, the functions.",functions,positive
It had most of the features and all of the power that I wanted to replace my desktop machine.,features,positive
"I also got the added bonus of a 30"" HD Monitor, which really helps to extend my screen and keep my eyes fresh!","30"" HD Monitor",positive
"the key bindings take a little getting used to, but have loved the Macbook Pro.",key bindings,negative
"So what am I supposed to do?  The LG service center cannot provide me the ""service"" when it is called the ""service center"".",service center,negative
It really is perfect for work and play.,work,positive
"The touchpad is extremely sensitive, which is the only drawback.",touchpad,negative
Now when I order I did not go full scale for the webcam or full keyboard I wanted something for basics of being easy to carry when I use crutchs or wheelchair and with a backpack laptop bag.,carry,positive
"Its not just slow on the internet, its slow in general.",internet,negative
The start menu is not the easiest thing to navigate due to the stacking.,start menu,negative
The overall build quality of the unit is excellent and she'd recommend it to anyone else looking for a netbook.,build quality,positive
"Wireless has not been a issue for me, like some others have meantioned.",Wireless,positive
Screen is crystal clear and the system is very responsive.,system,positive
The battery is really long.,battery,positive
I'm really impressed with the quality and performance for the price of the computer.,performance,positive
The built in camera is very useful when chatting with other techs in remote buildings on our campus.,built in camera,positive
"The battery holds up well, it's built very solidly, and runs fast.",runs,positive
